employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
19292.0,Operations,region_13,Masters & above,m,other,1.0,41.0,3.0,4,0,0,60
58780.0,Technology,region_7,Bachelors,f,other,1.0,28.0,4.0,5,1,0,76
33674.0,Sales & Marketing,region_7,Masters & above,f,sourcing,1.0,32.0,5.0,7,1,0,53
17128.0,Technology,region_8,Bachelors,m,other,1.0,25.0,3.0,3,0,0,77
28127.0,Technology,region_13,Below Secondary,f,sourcing,1.0,24.0,2.0,2,0,0,85
42650.0,Sales & Marketing,region_7,Bachelors,m,other,1.0,53.0,4.0,10,1,0,45
58393.0,Sales & Marketing,region_25,Masters & above,m,sourcing,1.0,38.0,5.0,12,1,0,49
,Legal,region_22,Bachelors,m,sourcing,1.0,31.0,3.0,3,0,0,62
33736.0,Sales & Marketing,region_2,Bachelors,f,other,2.0,51.0,3.0,17,0,0,52
51260.0,Operations,region_14,Masters & above,m,sourcing,1.0,42.0,3.0,4,0,0,59
21326.0,Operations,region_2,Masters & above,m,other,,56.0,5.0,16,1,0,59
,Sales & Marketing,region_4,Bachelors,m,other,1.0,48.0,4.0,9,0,0,46
33540.0,Procurement,region_2,Masters & above,m,sourcing,1.0,56.0,3.0,2,1,0,65
14669.0,Technology,region_26,Bachelors,m,referred,1.0,27.0,,1,0,0,79
53267.0,R&D,region_26,Bachelors,m,other,1.0,31.0,4.0,6,0,0,84
,Procurement,region_22,Masters & above,m,sourcing,2.0,33.0,3.0,3,0,0,72
4208.0,Technology,region_7,Masters & above,m,referred,1.0,36.0,4.0,4,1,0,80
64266.0,Procurement,region_11,Masters & above,f,other,1.0,38.0,5.0,4,1,0,70
57995.0,Procurement,region_5,Bachelors,m,other,1.0,,2.0,4,0,0,64
76317.0,Sales & Marketing,region_2,Bachelors,f,sourcing,1.0,50.0,4.0,21,1,0,49
32169.0,Sales & Marketing,region_14,Bachelors,m,sourcing,1.0,40.0,1.0,3,0,0,47
22403.0,Finance,region_28,Below Secondary,f,other,1.0,26.0,1.0,2,1,0,54
18775.0,Operations,region_20,Bachelors,m,sourcing,1.0,,3.0,3,0,0,58
7007.0,Sales & Marketing,region_27,Masters & above,m,other,1.0,54.0,5.0,21,0,0,53
58836.0,Finance,region_26,Bachelors,f,other,1.0,29.0,4.0,7,0,0,67
67403.0,Procurement,region_2,Bachelors,m,sourcing,3.0,31.0,4.0,4,0,0,67
34371.0,Technology,region_2,Masters & above,m,other,2.0,45.0,5.0,15,0,0,75
17603.0,Analytics,region_26,Bachelors,m,sourcing,1.0,29.0,,1,0,0,84
72636.0,Procurement,region_22,Masters & above,m,other,1.0,39.0,3.0,5,0,0,70
44193.0,Sales & Marketing,region_22,Bachelors,m,other,1.0,20.0,,1,0,0,49
41162.0,Sales & Marketing,region_22,Bachelors,m,other,1.0,28.0,5.0,2,0,0,51
42939.0,Sales & Marketing,region_30,Bachelors,m,other,1.0,42.0,3.0,4,0,0,51
37227.0,Operations,region_7,Bachelors,m,other,1.0,33.0,4.0,3,0,0,58
34986.0,Sales & Marketing,region_15,Bachelors,m,sourcing,1.0,33.0,3.0,4,0,0,52
10473.0,Finance,region_2,Bachelors,m,sourcing,1.0,25.0,5.0,2,0,0,57
42833.0,Operations,region_31,Bachelors,m,other,1.0,29.0,3.0,2,0,0,57
39224.0,Technology,region_27,Bachelors,m,other,1.0,28.0,5.0,2,0,1,95
34148.0,Procurement,region_13,Masters & above,m,other,,33.0,4.0,3,1,0,70
65558.0,HR,region_15,Bachelors,m,sourcing,1.0,32.0,3.0,6,0,0,52
63986.0,Operations,region_20,Masters & above,f,other,1.0,32.0,3.0,5,0,0,57
31641.0,Analytics,region_2,Bachelors,m,other,1.0,37.0,3.0,4,1,0,81
45087.0,Sales & Marketing,region_31,Bachelors,m,other,1.0,,5.0,8,0,0,50
63354.0,Technology,region_2,,f,other,1.0,56.0,3.0,12,0,0,79
41610.0,Procurement,region_1,Bachelors,m,other,3.0,28.0,3.0,2,0,0,70
,Analytics,region_31,Bachelors,m,other,1.0,39.0,3.0,10,0,0,86
11414.0,Operations,region_27,Masters & above,m,other,1.0,40.0,4.0,11,0,0,59
32884.0,Sales & Marketing,region_2,Masters & above,m,other,2.0,36.0,4.0,9,1,0,47
71007.0,Technology,region_26,Bachelors,m,other,1.0,36.0,3.0,11,0,0,82
43891.0,Analytics,region_26,Bachelors,m,other,1.0,30.0,2.0,5,0,0,88
26769.0,Legal,region_13,Bachelors,m,sourcing,1.0,43.0,3.0,9,0,0,59
23022.0,Operations,region_4,Bachelors,f,sourcing,1.0,39.0,2.0,11,0,0,70
56684.0,Operations,region_7,Masters & above,f,other,3.0,32.0,4.0,6,0,0,62
24951.0,Operations,region_15,Bachelors,m,other,,43.0,4.0,11,1,0,58
8810.0,Operations,region_2,Bachelors,f,sourcing,1.0,34.0,4.0,6,1,0,60
77266.0,Analytics,region_15,Bachelors,m,sourcing,1.0,29.0,,1,1,0,89
33334.0,Sales & Marketing,region_22,Bachelors,m,other,1.0,47.0,4.0,9,0,0,52
29911.0,Analytics,region_4,Masters & above,m,other,1.0,38.0,1.0,9,1,1,85
42142.0,Operations,region_30,Bachelors,f,sourcing,1.0,30.0,3.0,6,0,0,58
29467.0,Sales & Marketing,region_27,Bachelors,f,other,1.0,29.0,3.0,3,0,0,47
,Procurement,region_16,Bachelors,m,other,1.0,,3.0,9,0,0,66
29776.0,Operations,region_22,Masters & above,m,other,1.0,40.0,5.0,7,0,0,56
10563.0,Legal,region_11,Bachelors,m,sourcing,1.0,33.0,4.0,3,0,0,60
6736.0,Operations,region_22,Bachelors,f,sourcing,1.0,,2.0,5,0,0,54
441.0,Sales & Marketing,region_2,Bachelors,m,sourcing,1.0,23.0,5.0,2,1,0,54
14980.0,Finance,region_22,Bachelors,m,other,3.0,26.0,5.0,2,1,0,60
13549.0,Sales & Marketing,region_24,Bachelors,m,sourcing,1.0,38.0,3.0,8,0,0,48
1348.0,Analytics,region_22,Masters & above,m,sourcing,1.0,38.0,3.0,10,0,0,90
14948.0,Technology,region_15,Bachelors,m,sourcing,1.0,29.0,1.0,6,0,0,82
12723.0,Sales & Marketing,region_27,,m,sourcing,1.0,23.0,,1,0,0,50
22827.0,Sales & Marketing,region_7,Bachelors,f,sourcing,,,3.0,4,0,0,51
30527.0,Procurement,region_24,Bachelors,m,other,1.0,29.0,1.0,1,0,0,72
38928.0,Sales & Marketing,region_5,Bachelors,m,sourcing,2.0,29.0,1.0,2,0,0,50
,Sales & Marketing,region_9,Masters & above,m,other,1.0,31.0,3.0,9,0,0,51
72878.0,Procurement,region_17,Masters & above,f,other,1.0,56.0,3.0,4,0,0,70
43657.0,Sales & Marketing,region_26,,m,other,1.0,24.0,4.0,3,0,0,50
38588.0,Procurement,region_22,Masters & above,m,other,1.0,50.0,3.0,15,0,0,67
55236.0,Legal,region_2,Masters & above,m,sourcing,,36.0,5.0,4,1,0,57
339.0,Sales & Marketing,region_13,Bachelors,m,other,1.0,36.0,5.0,10,1,0,46
30270.0,Operations,region_2,Bachelors,f,sourcing,1.0,42.0,5.0,14,1,0,64
52076.0,Sales & Marketing,region_15,,m,sourcing,,45.0,1.0,14,0,0,55
36458.0,Sales & Marketing,region_4,Bachelors,m,other,1.0,30.0,3.0,2,1,0,46
27999.0,Analytics,region_6,Bachelors,m,sourcing,1.0,28.0,5.0,2,1,0,86
57114.0,Operations,region_22,Masters & above,f,sourcing,1.0,46.0,3.0,16,0,0,62
25603.0,Technology,region_16,Masters & above,f,other,1.0,,4.0,14,0,0,75
71930.0,HR,region_28,Masters & above,m,sourcing,1.0,35.0,5.0,10,1,0,50
23945.0,Sales & Marketing,region_2,Bachelors,f,other,1.0,58.0,3.0,2,1,1,48
22469.0,Analytics,region_28,Masters & above,m,sourcing,1.0,35.0,5.0,7,0,0,85
34891.0,Operations,region_29,Bachelors,m,other,1.0,30.0,1.0,7,0,0,58
17506.0,Technology,region_7,Bachelors,m,sourcing,2.0,27.0,5.0,4,1,0,82
32124.0,Analytics,region_32,Bachelors,f,sourcing,1.0,29.0,1.0,4,0,0,87
48160.0,Analytics,region_31,Bachelors,m,other,1.0,34.0,1.0,3,0,0,87
30792.0,Sales & Marketing,region_4,Masters & above,m,other,1.0,40.0,3.0,2,1,0,49
76840.0,Sales & Marketing,region_26,Masters & above,m,sourcing,1.0,33.0,5.0,4,1,0,47
27844.0,Finance,region_2,Masters & above,f,other,3.0,40.0,3.0,4,0,0,56
32595.0,Sales & Marketing,region_15,Bachelors,m,other,1.0,34.0,1.0,6,0,0,49
,Sales & Marketing,region_2,Bachelors,f,sourcing,1.0,25.0,,1,0,0,47
66391.0,Sales & Marketing,region_7,Bachelors,m,sourcing,1.0,28.0,4.0,6,1,0,47
18212.0,Sales & Marketing,region_33,Bachelors,m,sourcing,4.0,29.0,3.0,8,0,1,51
51051.0,Sales & Marketing,region_14,Bachelors,m,sourcing,1.0,41.0,4.0,4,0,0,60
60375.0,Finance,region_2,Masters & above,m,sourcing,1.0,,5.0,15,0,0,74
,Sales & Marketing,region_13,Masters & above,m,other,1.0,36.0,1.0,5,0,0,54
61193.0,Legal,region_22,Below Secondary,m,other,1.0,26.0,,1,1,0,63
18612.0,Sales & Marketing,region_22,,m,other,,26.0,,1,0,0,48
50665.0,Procurement,region_16,Bachelors,f,sourcing,1.0,38.0,4.0,6,0,0,72
50512.0,Technology,region_7,Masters & above,f,other,,,4.0,8,0,0,82
6621.0,Operations,region_33,Bachelors,m,sourcing,1.0,35.0,4.0,8,0,0,59
10992.0,HR,region_22,Bachelors,f,referred,1.0,29.0,5.0,6,1,0,45
10742.0,Sales & Marketing,region_19,Bachelors,m,sourcing,1.0,42.0,3.0,3,0,0,57
33326.0,Technology,region_31,Masters & above,m,other,1.0,,2.0,10,0,0,81
28711.0,Finance,region_15,Bachelors,m,other,1.0,30.0,5.0,7,1,0,54
16466.0,Operations,region_15,Bachelors,m,sourcing,1.0,33.0,5.0,6,0,0,63
71692.0,Sales & Marketing,region_14,Bachelors,m,sourcing,1.0,29.0,4.0,3,0,0,43
60158.0,Operations,region_16,Below Secondary,f,other,1.0,22.0,,1,1,0,62
5296.0,Sales & Marketing,region_28,Bachelors,m,sourcing,1.0,27.0,1.0,3,0,0,47
1415.0,Technology,region_2,Bachelors,m,other,1.0,,,1,0,0,76
,R&D,region_16,Bachelors,m,other,1.0,36.0,3.0,7,1,1,86
11139.0,Procurement,region_2,Bachelors,f,other,1.0,34.0,5.0,8,1,0,68
21667.0,Technology,region_33,Masters & above,m,sourcing,1.0,40.0,1.0,4,0,0,80
52771.0,Sales & Marketing,region_25,Bachelors,f,other,1.0,27.0,4.0,3,0,0,46
30283.0,Analytics,region_5,Bachelors,m,other,1.0,31.0,5.0,4,0,0,88
33431.0,Sales & Marketing,region_25,Masters & above,m,sourcing,1.0,34.0,3.0,3,0,0,49
10860.0,R&D,region_7,Bachelors,m,other,1.0,32.0,3.0,2,1,0,85
76614.0,Technology,region_30,Bachelors,f,sourcing,1.0,29.0,,1,0,0,83
52246.0,Sales & Marketing,region_2,Bachelors,f,other,,28.0,2.0,5,1,1,45
16337.0,Procurement,region_10,Masters & above,f,other,1.0,44.0,3.0,16,0,0,68
21160.0,Technology,region_26,Bachelors,m,sourcing,1.0,26.0,5.0,4,1,0,94
30888.0,Operations,region_2,Bachelors,f,other,1.0,27.0,1.0,2,0,0,64
41543.0,Operations,region_31,Bachelors,f,other,1.0,38.0,3.0,3,0,0,60
68619.0,Technology,region_20,Bachelors,m,sourcing,1.0,30.0,4.0,4,0,0,80
46124.0,Sales & Marketing,region_3,Bachelors,m,sourcing,1.0,29.0,,1,1,0,54
9454.0,Procurement,region_5,Bachelors,m,sourcing,2.0,40.0,3.0,2,1,0,67
,Sales & Marketing,region_2,Masters & above,m,other,1.0,35.0,5.0,11,1,0,51
61103.0,Technology,region_2,Masters & above,f,other,1.0,42.0,4.0,17,0,0,78
,R&D,region_22,Masters & above,m,other,,39.0,4.0,9,0,0,84
62688.0,Sales & Marketing,region_32,Bachelors,f,other,1.0,31.0,4.0,4,0,0,45
53821.0,Technology,region_2,Bachelors,f,sourcing,,29.0,,1,1,0,80
67083.0,Sales & Marketing,region_11,Bachelors,m,sourcing,1.0,31.0,4.0,4,0,0,52
10508.0,Operations,region_4,Bachelors,m,sourcing,2.0,31.0,5.0,3,1,0,64
42182.0,Analytics,region_29,Bachelors,f,other,1.0,31.0,4.0,3,1,0,81
51295.0,Operations,region_22,Masters & above,f,other,2.0,41.0,5.0,8,0,0,71
26017.0,Procurement,region_7,Masters & above,f,other,1.0,35.0,2.0,3,0,0,70
38656.0,Operations,region_15,Bachelors,m,sourcing,1.0,33.0,1.0,2,0,0,62
1210.0,Sales & Marketing,region_16,Masters & above,f,other,2.0,35.0,3.0,5,0,0,46
52205.0,Technology,region_33,Masters & above,m,other,1.0,41.0,2.0,9,0,0,77
18776.0,Operations,region_16,Masters & above,m,sourcing,1.0,38.0,5.0,9,1,0,58
39588.0,Operations,region_32,Bachelors,m,other,1.0,31.0,4.0,5,0,0,55
2066.0,Technology,region_2,Bachelors,m,sourcing,1.0,29.0,3.0,6,0,0,81
7952.0,HR,region_2,Masters & above,m,other,1.0,45.0,4.0,7,0,0,52
28286.0,Operations,region_11,Bachelors,m,sourcing,1.0,36.0,1.0,9,0,0,54
15837.0,Sales & Marketing,region_22,Bachelors,m,other,2.0,29.0,5.0,2,0,0,45
41908.0,Sales & Marketing,region_21,Masters & above,m,sourcing,1.0,44.0,4.0,4,1,0,50
28766.0,Sales & Marketing,region_30,Bachelors,m,sourcing,1.0,,1.0,3,0,0,46
,Operations,region_2,Bachelors,f,other,1.0,41.0,3.0,5,0,0,60
44582.0,Operations,region_7,Bachelors,f,other,2.0,29.0,,1,0,0,61
42485.0,Technology,region_13,Bachelors,f,other,1.0,30.0,5.0,4,1,0,81
71289.0,Analytics,region_15,Bachelors,m,other,1.0,29.0,,1,0,0,83
47556.0,Sales & Marketing,region_12,Bachelors,m,other,1.0,27.0,5.0,3,1,0,52
27264.0,Procurement,region_2,Bachelors,m,other,1.0,24.0,,1,1,0,66
50266.0,Analytics,region_30,Bachelors,m,sourcing,1.0,30.0,5.0,5,1,0,86
77122.0,Operations,region_28,Masters & above,m,other,1.0,34.0,5.0,5,0,0,63
45635.0,Sales & Marketing,region_7,Bachelors,f,other,2.0,32.0,3.0,2,0,0,44
57502.0,Procurement,region_11,Bachelors,f,other,,,4.0,3,0,0,74
26262.0,Sales & Marketing,region_14,Bachelors,m,other,1.0,35.0,3.0,7,0,0,56
74374.0,Operations,region_17,Bachelors,m,sourcing,1.0,31.0,3.0,10,0,0,59
34661.0,Analytics,region_22,Bachelors,m,other,1.0,30.0,2.0,5,1,0,84
38450.0,Procurement,region_2,Masters & above,f,sourcing,,,5.0,11,1,0,71
31134.0,Sales & Marketing,region_13,Bachelors,m,other,1.0,33.0,4.0,8,1,0,54
27968.0,Operations,region_2,Masters & above,m,sourcing,2.0,36.0,4.0,2,0,0,57
36271.0,Technology,region_6,Bachelors,f,other,1.0,,2.0,6,0,0,76
3316.0,Legal,region_2,Bachelors,m,sourcing,1.0,60.0,3.0,12,0,0,58
35219.0,Sales & Marketing,region_26,Bachelors,m,other,1.0,37.0,3.0,5,0,0,51
52701.0,Operations,region_10,Masters & above,f,sourcing,2.0,34.0,3.0,7,0,0,60
8654.0,Operations,region_29,Bachelors,m,sourcing,1.0,28.0,4.0,2,0,0,60
7551.0,Technology,region_13,Bachelors,m,other,2.0,37.0,2.0,4,0,0,83
,Operations,region_2,Bachelors,f,sourcing,1.0,52.0,5.0,11,0,0,63
74667.0,Sales & Marketing,region_2,,f,sourcing,,36.0,3.0,7,0,0,49
57527.0,Analytics,region_34,Bachelors,m,sourcing,2.0,27.0,4.0,2,0,0,86
1726.0,Sales & Marketing,region_20,Bachelors,m,sourcing,,33.0,3.0,2,0,0,48
60191.0,Operations,region_22,Masters & above,m,other,1.0,46.0,5.0,15,0,0,60
30623.0,Sales & Marketing,region_16,Bachelors,m,other,1.0,32.0,2.0,4,1,0,53
67366.0,Procurement,region_2,Masters & above,f,sourcing,3.0,42.0,3.0,4,1,0,68
38917.0,Sales & Marketing,region_1,,m,other,1.0,28.0,4.0,5,0,0,49
15689.0,R&D,region_22,Masters & above,m,sourcing,1.0,31.0,5.0,5,1,0,86
18286.0,Procurement,region_2,Bachelors,m,sourcing,1.0,43.0,3.0,5,1,0,66
63660.0,Procurement,region_31,Bachelors,f,sourcing,1.0,35.0,3.0,8,1,0,70
32232.0,Sales & Marketing,region_2,Bachelors,f,other,1.0,54.0,4.0,12,0,0,49
56976.0,Sales & Marketing,region_15,Bachelors,m,sourcing,1.0,,3.0,5,0,0,47
64644.0,Operations,region_1,Masters & above,f,other,1.0,,5.0,7,1,0,61
39204.0,Analytics,region_24,Bachelors,m,other,1.0,32.0,4.0,8,1,0,83
47141.0,Sales & Marketing,region_13,Bachelors,m,sourcing,1.0,41.0,5.0,12,0,0,52
26883.0,Analytics,region_27,Bachelors,m,sourcing,3.0,29.0,5.0,5,0,0,87
,Finance,region_2,Bachelors,m,other,3.0,25.0,,1,0,0,60
50095.0,Sales & Marketing,region_31,Bachelors,m,other,1.0,28.0,3.0,5,0,0,49
16145.0,Sales & Marketing,region_7,Bachelors,m,other,1.0,36.0,3.0,10,0,0,51
24190.0,Technology,region_2,Bachelors,m,other,1.0,55.0,3.0,15,0,0,78
17777.0,Sales & Marketing,region_4,Masters & above,m,other,,39.0,3.0,6,0,0,53
3339.0,Technology,region_2,Bachelors,m,sourcing,1.0,59.0,3.0,18,0,0,78
11436.0,Analytics,region_21,Bachelors,m,sourcing,1.0,27.0,3.0,2,0,0,82
40457.0,Sales & Marketing,region_2,Bachelors,m,sourcing,1.0,34.0,4.0,8,1,0,55
4730.0,Technology,region_26,Bachelors,f,other,1.0,29.0,4.0,2,1,0,85
,Legal,region_22,Bachelors,m,other,1.0,32.0,1.0,4,0,0,57
6891.0,Analytics,region_22,Masters & above,m,other,,31.0,4.0,4,0,0,82
40575.0,Procurement,region_5,Bachelors,f,sourcing,1.0,32.0,3.0,9,0,0,70
60937.0,Technology,region_2,Masters & above,m,sourcing,1.0,40.0,3.0,11,0,0,82
50037.0,Analytics,region_2,,m,other,1.0,28.0,1.0,3,0,0,82
3066.0,Sales & Marketing,region_5,Masters & above,m,sourcing,1.0,37.0,4.0,8,0,0,49
18712.0,Operations,region_31,Bachelors,f,sourcing,1.0,27.0,1.0,2,0,0,56
68494.0,Operations,region_4,Bachelors,m,other,1.0,29.0,3.0,3,0,0,57
74119.0,Sales & Marketing,region_25,Bachelors,m,other,1.0,32.0,5.0,9,1,0,48
76254.0,Procurement,region_22,Masters & above,m,sourcing,4.0,39.0,3.0,16,0,0,73
49402.0,Sales & Marketing,region_15,Bachelors,m,other,1.0,,4.0,7,0,0,50
8141.0,Technology,region_2,Bachelors,m,other,1.0,34.0,2.0,6,0,0,77
3076.0,Operations,region_26,Bachelors,f,other,1.0,34.0,4.0,7,1,0,58
14390.0,Technology,region_23,Masters & above,f,sourcing,1.0,35.0,3.0,8,0,0,78
66964.0,Procurement,region_5,Bachelors,f,sourcing,2.0,32.0,3.0,2,0,0,72
67091.0,Technology,region_26,Bachelors,f,sourcing,1.0,37.0,1.0,7,0,0,84
13164.0,Technology,region_5,Masters & above,m,sourcing,,34.0,3.0,7,1,0,82
21190.0,Sales & Marketing,region_31,Bachelors,m,other,,30.0,1.0,3,0,0,51
21432.0,Operations,region_19,Bachelors,f,other,2.0,40.0,5.0,10,0,0,62
2096.0,Sales & Marketing,region_22,Bachelors,f,sourcing,3.0,29.0,4.0,5,0,0,52
,Sales & Marketing,region_13,Masters & above,m,sourcing,1.0,56.0,5.0,22,0,0,46
9751.0,Sales & Marketing,region_21,Bachelors,m,other,2.0,26.0,,1,1,0,50
59105.0,Operations,region_31,Bachelors,m,sourcing,1.0,33.0,5.0,8,1,0,57
76796.0,Procurement,region_2,Bachelors,f,sourcing,1.0,,5.0,3,1,0,70
49192.0,Technology,region_22,Bachelors,f,referred,1.0,27.0,3.0,2,0,0,77
45888.0,Operations,region_22,Bachelors,m,other,1.0,33.0,3.0,7,0,0,56
12492.0,Operations,region_32,Bachelors,m,other,1.0,,,1,0,0,60
72963.0,Operations,region_22,Bachelors,f,other,2.0,30.0,3.0,6,0,0,57
53303.0,Operations,region_2,,f,sourcing,1.0,58.0,4.0,5,1,0,64
53081.0,HR,region_2,Bachelors,f,other,1.0,36.0,3.0,3,0,0,46
23930.0,Sales & Marketing,region_28,Bachelors,m,sourcing,1.0,37.0,1.0,9,0,0,51
51938.0,Operations,region_31,Bachelors,m,other,1.0,27.0,1.0,4,0,0,61
29280.0,Sales & Marketing,region_13,Bachelors,m,sourcing,1.0,49.0,1.0,19,0,0,52
7689.0,Sales & Marketing,region_22,Bachelors,m,sourcing,,30.0,5.0,4,0,0,48
16924.0,Operations,region_13,Masters & above,f,other,2.0,34.0,5.0,5,0,1,75
40162.0,Analytics,region_15,Bachelors,m,sourcing,1.0,,,1,0,0,85
8648.0,Sales & Marketing,region_20,Masters & above,m,other,1.0,,5.0,5,0,0,47
57036.0,Sales & Marketing,region_22,Bachelors,m,other,1.0,26.0,2.0,3,1,0,44
69859.0,Sales & Marketing,region_2,Bachelors,f,other,1.0,37.0,1.0,3,1,0,46
31492.0,Analytics,region_25,Bachelors,m,sourcing,1.0,27.0,3.0,2,1,0,85
3964.0,Sales & Marketing,region_16,Bachelors,m,other,1.0,36.0,2.0,7,1,0,49
20962.0,Analytics,region_10,Masters & above,m,other,,35.0,3.0,2,1,0,85
16434.0,Operations,region_22,Bachelors,f,sourcing,1.0,34.0,5.0,7,0,0,61
28860.0,Technology,region_2,Masters & above,m,sourcing,1.0,34.0,3.0,8,0,0,81
28665.0,Sales & Marketing,region_13,Masters & above,m,sourcing,1.0,51.0,1.0,22,0,0,54
1561.0,HR,region_16,Bachelors,m,sourcing,1.0,31.0,4.0,6,0,0,54
72856.0,Operations,region_8,Bachelors,f,other,1.0,44.0,3.0,3,0,0,58
28596.0,Sales & Marketing,region_22,Bachelors,m,sourcing,2.0,26.0,2.0,4,0,0,52
52840.0,Operations,region_34,Bachelors,m,sourcing,1.0,28.0,3.0,2,0,0,59
,Procurement,region_2,Masters & above,f,other,1.0,59.0,4.0,11,0,0,70
1089.0,HR,region_26,Below Secondary,m,other,1.0,23.0,5.0,2,0,0,50
20345.0,Analytics,region_21,Bachelors,m,other,2.0,27.0,5.0,5,1,0,83
59325.0,Sales & Marketing,region_7,Bachelors,m,sourcing,1.0,35.0,5.0,8,0,0,49
45294.0,Technology,region_2,Masters & above,m,other,1.0,58.0,4.0,18,1,0,76
61412.0,Sales & Marketing,region_4,Bachelors,m,other,1.0,35.0,2.0,4,0,0,53
29033.0,Analytics,region_31,Bachelors,m,sourcing,1.0,30.0,4.0,4,1,0,91
41735.0,Sales & Marketing,region_1,Masters & above,f,sourcing,,32.0,3.0,4,0,0,45
64996.0,Analytics,region_22,,m,sourcing,1.0,27.0,3.0,3,1,0,84
10388.0,Sales & Marketing,region_10,Bachelors,m,other,1.0,26.0,,1,0,0,50
20001.0,Operations,region_2,Masters & above,f,referred,1.0,54.0,3.0,6,1,0,61
47942.0,Sales & Marketing,region_15,Bachelors,m,sourcing,1.0,40.0,1.0,8,0,0,50
5232.0,HR,region_22,Bachelors,f,other,1.0,29.0,1.0,2,1,0,52
7097.0,HR,region_22,Bachelors,m,referred,1.0,29.0,3.0,2,0,0,50
61335.0,Sales & Marketing,region_28,Masters & above,f,other,2.0,36.0,5.0,4,0,0,46
61360.0,R&D,region_22,Bachelors,f,other,1.0,31.0,4.0,3,0,0,87
429.0,Procurement,region_10,Bachelors,f,other,1.0,28.0,,1,1,0,65
54187.0,Sales & Marketing,region_14,Bachelors,m,other,1.0,34.0,3.0,8,0,0,53
18493.0,Analytics,region_7,Bachelors,m,other,1.0,33.0,5.0,5,0,0,82
23130.0,Sales & Marketing,region_1,Bachelors,m,sourcing,1.0,26.0,4.0,2,0,0,46
16180.0,Sales & Marketing,region_8,Bachelors,m,sourcing,1.0,33.0,1.0,6,0,0,46
5133.0,R&D,region_22,Bachelors,m,referred,2.0,27.0,5.0,3,1,0,77
,Finance,region_22,Bachelors,m,other,1.0,26.0,3.0,3,1,0,59
62197.0,Sales & Marketing,region_23,Bachelors,m,sourcing,1.0,28.0,5.0,3,0,0,51
50861.0,Operations,region_22,Masters & above,m,referred,1.0,34.0,4.0,10,0,0,63
40356.0,Operations,region_31,Bachelors,m,other,1.0,,4.0,11,1,0,58
,Analytics,region_4,Masters & above,m,other,1.0,,5.0,13,1,0,85
49181.0,Finance,region_27,Bachelors,m,other,1.0,37.0,4.0,9,0,0,59
19572.0,Operations,region_22,Masters & above,m,sourcing,,42.0,5.0,10,1,0,62
58731.0,Procurement,region_30,Masters & above,f,other,1.0,,2.0,7,0,0,68
,Procurement,region_17,Bachelors,f,other,1.0,28.0,3.0,3,0,0,71
3435.0,Sales & Marketing,region_2,Masters & above,m,sourcing,1.0,33.0,5.0,6,0,0,49
7389.0,Finance,region_2,Masters & above,m,other,3.0,42.0,3.0,12,0,0,58
44860.0,Operations,region_7,Masters & above,m,sourcing,1.0,34.0,4.0,3,1,0,57
72065.0,Operations,region_14,Below Secondary,m,other,1.0,22.0,3.0,2,0,0,57
49353.0,Legal,region_32,Bachelors,m,sourcing,,29.0,1.0,4,1,0,60
,R&D,region_7,Masters & above,m,other,1.0,38.0,3.0,3,1,0,83
4019.0,Procurement,region_15,Masters & above,m,sourcing,1.0,40.0,5.0,11,0,0,74
64023.0,Finance,region_2,Masters & above,m,sourcing,1.0,38.0,5.0,8,0,0,58
30034.0,Sales & Marketing,region_5,Bachelors,f,other,1.0,34.0,1.0,9,0,0,46
6907.0,Analytics,region_28,Masters & above,m,other,2.0,32.0,5.0,5,0,0,90
14810.0,Technology,region_19,Bachelors,m,other,1.0,33.0,3.0,4,0,0,75
,Sales & Marketing,region_15,Bachelors,m,other,2.0,39.0,3.0,12,0,0,46
7003.0,Sales & Marketing,region_7,Bachelors,m,sourcing,1.0,41.0,5.0,11,0,0,54
59100.0,Operations,region_19,Bachelors,m,other,1.0,,4.0,7,0,0,55
73651.0,Operations,region_13,Masters & above,f,other,1.0,43.0,4.0,14,0,0,60
65300.0,Sales & Marketing,region_29,Bachelors,m,other,1.0,43.0,3.0,6,0,0,46
38796.0,Operations,region_22,Bachelors,m,sourcing,1.0,56.0,3.0,15,0,0,63
17133.0,Sales & Marketing,region_17,Bachelors,f,other,1.0,,5.0,4,1,0,46
10552.0,Operations,region_2,Bachelors,f,other,1.0,33.0,3.0,2,1,0,62
58271.0,Sales & Marketing,region_8,Bachelors,m,sourcing,1.0,35.0,5.0,8,1,0,49
42387.0,Sales & Marketing,region_11,Bachelors,m,sourcing,1.0,,1.0,9,0,0,52
19737.0,Technology,region_22,Masters & above,m,sourcing,1.0,36.0,3.0,3,0,0,78
35156.0,Sales & Marketing,region_7,Bachelors,m,other,1.0,27.0,,1,0,0,45
68576.0,Operations,region_13,Bachelors,m,sourcing,1.0,32.0,5.0,6,1,0,57
62951.0,Procurement,region_26,Bachelors,m,other,5.0,32.0,3.0,8,0,0,67
76794.0,Operations,region_11,Bachelors,m,other,2.0,30.0,5.0,2,0,0,57
39736.0,Technology,region_15,Bachelors,m,sourcing,1.0,49.0,3.0,7,1,0,75
73402.0,Operations,region_15,Bachelors,f,sourcing,1.0,50.0,4.0,8,1,0,74
30749.0,Procurement,region_12,Bachelors,f,other,,25.0,3.0,2,1,0,67
